ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
277,USA,Storax,Raritan,1962,SEP,6,NTS-YF,37.13031,-116.04474,-157.28,0,2,9/6/1962,9,-47.95121951
222,USA,Nougat,Chinchilla II,1962,MAR,31,NTS-YF,37.04692,-116.03689,-136.67,0,2,3/31/1962,3,-41.66768293
234,USSR,1964,,1964,SEP,18,NZ-NS,73.667,54.533,-130,0.001,2,9/18/1964,9,-39.63414634
412,USSR,1972,,1972,SEP,2,STS-SU,49.95942,77.64089,0,2,2,9/2/1972,9,0
101,FRANCE,1980,Thyetse,1980,FEB,23,PMU-R,-21.8,-138.9,0,0,2,2/23/1980,2,0
111,FRANCE,1980,Laerte,1980,NOV,25,PMU-R,-21.8,-138.9,0,0,2,11/25/1980,11,0
717,USSR,1980,,1980,DEC,26,STS-D,49.82611,78.09194,0,0.001,2,12/26/1980,12,0
114,FRANCE,1981,Tyro,1981,MAR,6,PMU-R,-21.8,-138.9,0,0,2,3/6/1981,3,0
119,FRANCE,1981,Theras,1981,JUL,18,PMU-R,-21.8,-138.9,0,0,2,7/18/1981,7,0
132,FRANCE,1982,Pitane,1982,JUL,21,PMU-R,-21.8,-138.9,0,0,2,7/21/1982,7,0
130,FRANCE,1982,Laodice,1982,JUN,27,PMU-R,-21.8,-138.9,0,0,2,6/27/1982,6,0
998,USA,Phalanx,Branco-Herkimer     SS,1983,SEP,21,NTS-YF,37.121,-116.056,0,0,2,9/21/1983,9,0
180,FRANCE,1988,Acrisios,1988,OCT,25,PMU-L,-21.8,-138.9,0,0,2,10/25/1988,10,0
185,FRANCE,1989,Tecmessa,1989,MAY,20,PMU-L,-21.8,-138.9,0,0,2,5/20/1989,5,0
62,USA,Teapot,Post,1955,APR,9,NTS-YF,37.1222,-116.0344,90,2,2,4/9/1955,4,27.43902439
53,USA,Teapot,Moth,1955,FEB,22,NTS-YF,37.0478,-116.0211,90,2,2,2/22/1955,2,27.43902439
13,USSR,1954,(Joe 9?),1954,OCT,3,STS,50,78,130,2,2,10/3/1954,10,39.63414634
82,USSR,1958,,1958,OCT,21,NZ,73,55,270,2,2,10/21/1958,10,82.31707317
167,USA,Hardtack II,Mora,1958,SEP,29,NTS-YF,37.0867,-116.0236,460,2,2,9/29/1958,9,140.2439024
213,USA,Nougat,Chinchilla I,1962,FEB,19,NTS-YF,37.04906,-116.02953,-150.08,1.9,1.9,2/19/1962,2,-45.75609756
810,USSR,1983,Dynamika,1983,SEP,11,STS-D,49.78472,78.08417,0,0.001,1.9,9/11/1983,9,0
226,USA,Nougat,Platte,1962,APR,14,NTS-RM,37.22203,-116.15744,-170.69,1.85,1.85,4/14/1962,4,-52.03963415
363,USSR,1971,,1971,JAN,29,STS-D,49.80528,78.16861,0,0.001,1.8,1/29/1971,1,0
801,USSR,1983,,1983,JUN,24,STS-D,49.73972,78.03583,0,0.001,1.8,6/24/1983,6,0
114,USA,Plumbbob,Rainier,1957,SEP,19,NTS-RM,37.1958,-116.2031,-272.8,1.7,1.7,9/19/1957,9,-83.17073171
849,USSR,1984,Dnepr-2,1984,AUG,27,null,67.75,33,-180,1.7,1.7,8/27/1984,8,-54.87804878
649,USA,Mandrel,Scuttle,1969,NOV,13,NTS-YF,37.16463,-116.07483,-164.59,1.7,1.7,11/13/1969,11,-50.17987805
850,USSR,1984,Dnepr-2,1984,AUG,27,null,67.75,33,-160,1.7,1.7,8/27/1984,8,-48.7804878
788,USSR,1982,,1982,DEC,25,STS-D,49.78111,78.035,-112,0.001,1.7,12/25/1982,12,-34.14634146
464,USSR,1974,Kristall,1974,OCT,2,null,66.1,112.65,-98,1.7,1.7,10/2/1974,10,-29.87804878
468,USSR,1974,Lazurit,1974,DEC,7,STS-M,49.916,77.605,-75,1.7,1.7,12/7/1974,12,-22.86585366
769,USSR,1982,,1982,AUG,23,STS-D,49.74028,78.03083,0,0.001,1.7,8/23/1982,8,0
80,USA,Redwing,Osage,1956,JUN,16,EN,11.5467,162.3608,210,1.7,1.7,6/16/1956,6,64.02439024
231,USSR,1964,,1964,JUN,6,STS-D,49.77472,77.98806,0,0.001,1.6,6/6/1964,6,0
293,USSR,1967,,1967,NOV,22,STS-SU,49.94194,77.68683,0,0.001,1.6,11/22/1967,11,0
671,USSR,1979,,1979,NOV,30,STS-D,49.78306,78.08667,0,0.001,1.6,11/30/1979,11,0
658,USSR,1979,,1979,SEP,27,STS-D,49.75056,78.04917,0,0.001,1.6,9/27/1979,9,0
150,USSR,1962,,1962,AUG,3,STS,50,78,180,1.6,1.6,8/3/1962,8,54.87804878
8,USSR,1953,,1953,SEP,8,STS,50,78,220,1.6,1.6,9/8/1953,9,67.07317073
37,UK,Phalanx,Armada,1983,APR,22,NTS-YF,37.1115,-116.0224,-265,0,1.5,4/22/1983,4,-80.79268293
545,USA,Crosstie,Pommard,1968,MAR,14,NTS-YF,37.04772,-116.01081,-209.1,1.5,1.5,3/14/1968,3,-63.75
402,USSR,1972,,1972,JUL,6,STS-D,49.73611,78.10917,0,0.001,1.5,7/6/1972,7,0
7,UK,Buffalo,Buffalo R2/Marcoo,1956,OCT,4,SAU-MR,-29.8818,131.6247,0.2,1.5,1.5,10/4/1956,10,0.06097561
79,USA,Redwing,Kickapoo,1956,JUN,13,EN,11.62,162.33,90,1.49,1.49,6/13/1956,6,27.43902439
456,USA,Flintlock,Fenton,1966,APR,23,NTS-YF,37.16054,-116.08287,-167.64,1.4,1.4,4/23/1966,4,-51.1097561
858,USSR,1984,,1984,OCT,18,STS-D,49.72944,78.08639,-106,0.001,1.4,10/18/1984,10,-32.31707317
867,USSR,1984,,1984,NOV,23,STS-D,49.8125,78.05944,0,0.001,1.4,11/23/1984,11,0
172,USA,Hardtack II,Lea,1958,OCT,13,NTS-YF,37.0867,-116.0236,460,1.4,1.4,10/13/1958,10,140.2439024
420,USA,Whetstone,Petrel,1965,JUN,11,NTS-YF,37.04281,-116.01703,-180.75,1.3,1.3,6/11/1965,6,-55.10670732
395,USA,Whetstone,Parrot,1964,DEC,16,NTS-YF,37.03483,-116.01228,-180.32,1.3,1.3,12/16/1964,12,-54.97560976
21,USSR,1955,(Joe 15),1955,JUL,29,STS,50,78,2.5,1.3,1.3,7/29/1955,7,0.762195122
53,USSR,1958,,1958,JAN,4,STS,50,78,400,1.3,1.3,1/4/1958,1,121.9512195
193,USA,Hardtack II,Santa Fe,1958,OCT,30,NTS-YF,37.0867,-116.0236,460,1.3,1.3,10/30/1958,10,140.2439024
182,USSR,1962,,1962,SEP,28,STS,50,78,695,1.3,1.3,9/28/1962,9,211.8902439
473,USA,Latchkey,Saxon,1966,JUL,28,NTS-YF,37.14033,-116.09886,-153.04,1.2,1.2,7/28/1966,7,-46.65853659
24,USA,Jangle,Uncle,1951,NOV,29,NTS-YF,37.1697,-116.0425,-10,1.2,1.2,11/29/1951,11,-3.048780488
197,USSR,1962,,1962,OCT,30,STS,50,78,0,1.2,1.2,10/30/1962,10,0
23,USA,Jangle,Sugar,1951,NOV,19,NTS-YF,37.1317,-116.0386,1.1,1.2,1.2,11/19/1951,11,0.335365854
23,USSR,1955,,1955,AUG,5,STS,50,78,1.5,1.2,1.2,8/5/1955,8,0.457317073
58,USSR,1958,,1958,MAR,13,STS,50,78,475,1.2,1.2,3/13/1958,3,144.8170732
178,USSR,1962,,1962,SEP,24,STS,50,78,630,1.2,1.2,9/24/1962,9,192.0731707
114,USSR,1961,,1961,SEP,26,STS-GZ,50.45,77.75,665,1.2,1.2,9/26/1961,9,202.7439024
256,USSR,1966,Galit,1966,APR,22,null,47.829,47.935,-165,1.1,1.1,4/22/1966,4,-50.30487805
927,USSR,1987,,1987,OCT,16,STS-D,49.72972,78.08667,-82,0.001,1.1,10/16/1987,10,-25
250,USSR,1965,Sary-Uzen,1965,OCT,14,STS-SU,49.99064,77.63572,-48,1.1,1.1,10/14/1965,10,-14.63414634
247,USSR,1965,,1965,JUL,29,STS-D,49.785,77.99694,0,0.001,1.1,7/29/1965,7,0
600,USSR,1978,,1978,SEP,20,STS-D,49.79861,78.15,0,0.001,1.1,9/20/1978,9,0
924,USSR,1987,,1987,SEP,18,STS-D,49.80444,78.0875,0,0.001,1.1,9/18/1987,9,0
92,USSR,1961,,1961,SEP,6,STS,50,78,685,1.1,1.1,9/6/1961,9,208.8414634
544,USA,Crosstie,Buggy-E,1968,MAR,12,NTS-30,37.00808,-116.37189,-50.29,1.08,1.08,3/12/1968,3,-15.33231707
543,USA,Crosstie,Buggy-D,1968,MAR,12,NTS-30,37.00793,-116.37141,-50.29,1.08,1.08,3/12/1968,3,-15.33231707
542,USA,Crosstie,Buggy-C,1968,MAR,12,NTS-30,37.00778,-116.37093,-50.29,1.08,1.08,3/12/1968,3,-15.33231707
541,USA,Crosstie,Buggy-B,1968,MAR,12,NTS-30,37.00764,-116.37045,-50.29,1.08,1.08,3/12/1968,3,-15.33231707
540,USA,Crosstie,Buggy-A,1968,MAR,12,NTS-30,37.0075,-116.36997,-50.29,1.08,1.08,3/12/1968,3,-15.33231707
66,FRANCE,1976,Patrocle,1976,APR,3,PMU-R,-21.83,-138.88,-600,0,1,4/3/1976,4,-182.9268293
981,USA,Praetorian,Borrego,1982,SEP,29,NTS-YF,11:29.2,-116.04489,-563.3,0,1,9/29/1982,9,-171.7378049
1042,USA,Charioteer,Panamint,1986,MAY,21,NTS-YF,00:02.6,-116.05944,-480,0,1,5/21/1986,5,-146.3414634
685,USA,Mandrel,Beebalm,1970,MAY,1,NTS-YF,37.05922,-116.02817,-390.21,0,1,5/1/1970,5,-118.9664634
693,USA,Mandrel,Manzanas,1970,MAY,21,NTS-YF,37.02886,-115.99194,-240.65,0,1,5/21/1970,5,-73.36890244
336,USA,Niblick,Ahtanum,1963,SEP,13,NTS-YF,37.16336,-116.08064,-225.55,0,1,9/13/1963,9,-68.7652439
280,USA,Storax,Allegheny,1962,SEP,29,NTS-YF,37.1167,-116.0328,-210.92,0,1,9/29/1962,9,-64.30487805
225,USA,Nougat,Hudson,1962,APR,12,NTS-YF,37.12717,-116.04486,-150.88,0,1,4/12/1962,4,-46
58,USA,Teapot,Ess,1955,MAR,23,NTS-YF,37.1683,-116.0439,-20,1,1,3/23/1955,3,-6.097560976
2002,PAKISTAN,Chagai,Chagai-I,1998,MAY,28,CHA,28.7919,64.9475,0,,1,5/28/1998,5,0
2003,PAKISTAN,Chagai,Chagai-I,1998,MAY,28,CHA,28.7919,64.9475,0,,1,5/28/1998,5,0
2004,PAKISTAN,Chagai,Chagai-I,1998,MAY,28,CHA,28.7919,64.9475,0,,1,5/28/1998,5,0
2005,PAKISTAN,Chagai,Chagai-I,1998,MAY,28,CHA,28.7919,64.9475,0,,1,5/28/1998,5,0
122,USSR,1961,,1961,OCT,11,STS-D,49.77389,77.98861,0,1,1,10/11/1961,10,0
449,USSR,1974,,1974,APR,16,STS-B,50.02444,78.92639,0,0.001,1,4/16/1974,4,0
69,FRANCE,1976,Ulysse A,1976,OCT,30,PMU-R,-21.8,-138.9,0,0,1,10/30/1976,10,0
70,FRANCE,1976,Astanax,1976,DEC,5,PMU-R,-21.8,-138.9,0,0,1,12/5/1976,12,0
73,FRANCE,1977,Oedipe,1977,APR,2,PMU-R,-21.8,-138.9,0,0,1,4/2/1977,4,0
83,FRANCE,1978,Xanthois,1978,JUL,1,PMU-R,-21.8,-138.9,0,0,1,7/1/1978,7,0
80,FRANCE,1978,Polypheme,1978,FEB,27,PMU-R,-21.8,-138.9,0,0,1,2/27/1978,2,0
82,FRANCE,1978,Hecube,1978,MAR,25,PMU-R,-21.8,-138.9,0,0,1,3/25/1978,3,0
99,FRANCE,1979,Chrysotemis,1979,NOV,19,PMU-R,-21.8,-138.9,0,0,1,11/19/1979,11,0
26,CHINA,,X,1979,FEB,2,LN,41.5,88.5,0,0,1,2/2/1979,2,0
121,FRANCE,1981,Leto,1981,NOV,6,PMU-R,-21.8,-138.9,0,0,1,11/6/1981,11,0
126,FRANCE,1982,Deiphobe,1982,FEB,24,PMU-R,-21.8,-138.9,0,0,1,2/24/1982,2,0
30,CHINA,,,1983,MAY,4,LN-A,41.679,88.368,0,1,1,5/4/1983,5,0
899,USSR,1987,,1987,APR,3,STS-D,49.75389,78.11444,0,0.001,1,4/3/1987,4,0
199,FRANCE,1991,Melanippe,1991,MAY,7,PMU-L,-21.8,-138.9,0,0,1,5/7/1991,5,0
40,CHINA,,X,1992,NOV,2,LN,41.5,88.5,0,0.001,1,11/2/1992,11,0
52,USA,Teapot,Wasp,1955,FEB,18,NTS-YF,37.0867,-116.0219,230,1,1,2/18/1955,2,70.12195122
111,USA,Plumbbob,Laplace,1957,SEP,8,NTS-YF,37.0867,-116.0236,230,1,1,9/8/1957,9,70.12195122
25,USA,Tumbler,Able,1952,APR,1,NTS-FF,36.7983,-115.9356,240,1,1,4/1/1952,4,73.17073171
9,USA,Ranger,Able,1951,JAN,27,NTS-FF,36.8,-115.95,320,1,1,1/27/1951,1,97.56097561
11,USA,Ranger,Easy,1951,FEB,1,NTS-FF,36.8,-115.95,330,1,1,2/1/1951,2,100.6097561
26,USA,Tumbler,Baker,1952,APR,15,NTS-YF,37.0842,-116.0194,340,1,1,4/15/1952,4,103.6585366
163,USSR,1962,,1962,AUG,25,STS,50,78,715,0.001,1,8/25/1962,8,217.9878049
13,UK,Antler,Antler Round 1/Tadje,1957,SEP,14,SAU-MR,-29.8898,131.6467,31,1,0.93,9/14/1957,9,9.451219512
347,USSR,1970,,1970,MAY,27,STS-D,49.73139,78.10111,0,0.001,0.9,5/27/1970,5,0
518,USSR,1976,,1976,AUG,4,STS-SU?,49.87,77.7,0,0.001,0.9,8/4/1976,8,0
143,USSR,1961,,1961,NOV,3,STS,50,78,635,0.9,0.9,11/3/1961,11,193.597561
97,USSR,1961,,1961,SEP,10,STS,50,78,180,0.88,0.88,9/10/1961,9,54.87804878
112,USSR,1961,,1961,SEP,21,STS-GZ,50.33,77.7,110,0.8,0.8,9/21/1961,9,33.53658537
15,USSR,1954,(Joe 11?),1954,OCT,8,STS,50,78,295,0.8,0.8,10/8/1954,10,89.93902439
417,USA,Whetstone,Cambric,1965,MAY,14,NTS-FF,36.82338,-115.96684,-294.28,0.75,0.75,5/14/1965,5,-89.7195122
108,USSR,1961,,1961,SEP,18,STS,50,78,0,0.75,0.75,9/18/1961,9,0
284,USSR,1967,,1967,SEP,2,STS-D,49.74194,78.02556,0,0.001,0.7,9/2/1967,9,0
848,USSR,1984,Dynamika,1984,AUG,26,NZ-NS,73.4,54.8,0,0.001,0.6,8/26/1984,8,0
272,USA,Sunbeam,Small Boy,1962,JUL,14,NTS-FF,36.8,-115.95,3,0,0.6,7/14/1962,7,0.914634146
141,USSR,1961,,1961,NOV,2,STS,50,78,645,0.6,0.6,11/2/1961,11,196.6463415
625,USSR,1979,,1979,JAN,10,null,47.909,47.912,-600,0.5,0.5,1/10/1979,1,-182.9268293
947,USA,Tinderbox,Riola,1980,SEP,25,NTS-YF,46:50.3,-116.06457,-424,1.07,0.5,9/25/1980,9,-129.2682927
1093,USA,Cornerstone,Tulia,1989,MAY,26,NTS-YF,03:39.2,-116.05513,-397.8,0,0.5,5/26/1989,5,-121.2804878
204,USA,Nougat,Mad,1961,DEC,13,NTS-YF,37.12661,-116.04875,-219.15,0.5,0.5,12/13/1961,12,-66.81402439
444,USSR,1973,,1973,DEC,31,STS-D,49.73944,78.08639,-157,0.001,0.5,12/31/1973,12,-47.86585366
1005,INDIA,Shakti-98,Shakti IV,1998,MAY,13,POK,27.1,71.8,-20,0.5,0.5,5/13/1998,5,-6.097560976
270,USA,Sunbeam,Johnnie Boy,1962,JUL,11,NTS-18,37.1224,-116.333,-0.6,0.5,0.5,7/11/1962,7,-0.182926829
119,USA,Project 58,Coulomb-C,1957,DEC,9,NTS-YF,37.04,-116.03,0,0.5,0.5,12/9/1957,12,0
4001,NKOREA,,,2006,OCT,9,,41.29,129.09,0,0.2,0.5,10/9/2006,10,0
130,USSR,1961,,1961,OCT,25,STS,50,78,0,0.5,0.5,10/25/1961,10,0
134,FRANCE,1982,Procris,1982,NOV,27,PMU-R,-21.8,-138.9,0,0,0.5,11/27/1982,11,0
128,FRANCE,1982,Evevos,1982,MAR,23,PMU-R,-21.8,-138.9,0,0,0.5,3/23/1982,3,0
150,FRANCE,1984,Miletos,1984,DEC,1,PMU-R,-21.8,-138.9,0,0,0.5,12/1/1984,12,0
887,USSR,1985,,1985,JUL,11,STS-D,49.75056,78.04917,0,0.001,0.5,7/11/1985,7,0
4,FRANCE,Gerboise,Gerboise Verte,1961,APR,25,AL-R,26.3217,-0.0733,50,0,0.5,4/25/1961,4,15.24390244
45,FRANCE,1972,Umbriel,1972,JUN,25,PMU-DE,-21.83,-138.88,230,0.5,0.5,6/25/1972,6,70.12195122
54,USSR,1958,,1958,JAN,17,STS,50,78,500,0.5,0.5,1/17/1958,1,152.4390244
217,USA,Nougat,Danny Boy,1962,MAR,5,NTS-18,37.1111,-116.3649,-30,0.43,0.43,3/5/1962,3,-9.146341463
102,USSR,1961,,1961,SEP,14,STS-GZ,50.35,77.82,0.5,0.4,0.4,9/14/1961,9,0.152439024
207,USSR,1962,,1962,NOV,5,STS,50,78,15,0.4,0.4,11/5/1962,11,4.573170732
484,USA,Latchkey,Sterling,1966,DEC,3,null,31.1421,-89.5699,-830,0.38,0.38,12/3/1966,12,-253.0487805
341,USA,Niblick,Tornillo,1963,OCT,11,NTS-YF,37.11872,-116.03386,-149.05,0.38,0.38,10/11/1963,10,-45.44207317
94,USSR,1961,,1961,SEP,9,STS,50,78,0,0.38,0.38,9/9/1961,9,0
451,USA,Flintlock,Templar,1966,MAR,24,NTS-YF,37.11333,-116.03136,-151,0.37,0.37,3/24/1966,3,-46.03658537
477,USSR,1975,,1975,APR,25,null,47.909,47.912,-600,0.35,0.35,4/25/1975,4,-182.9268293
403,USA,Whetstone,Alpaca,1965,FEB,12,NTS-YF,37.16453,-116.07656,-224.61,0.33,0.33,2/12/1965,2,-68.47865854
654,USSR,1979,Klivazh,1979,SEP,16,null,48.2,38.3,-900,0.3,0.3,9/16/1979,9,-274.3902439
809,USA,Arbor,Elida,1973,DEC,19,NTS-YF,01:38.5,-116.03141,-381.42,0,0.3,12/19/1973,12,-116.2865854
287,USSR,1967,Tavda,1967,OCT,6,null,57.7,65.2,-170,0.3,0.3,10/6/1967,10,-51.82926829
689,USSR,1980,,1980,JUN,25,STS-D,49.82583,78.09944,-152,0.001,0.3,6/25/1980,6,-46.34146341
110,USA,Plumbbob,Coulomb-B,1957,SEP,6,NTS-YF,37.043,-116.026,0,0.3,0.3,9/6/1957,9,0
28,USSR,1956,,1956,FEB,2,MTR,46,62,0,0.3,0.3,2/2/1956,2,0
98,USSR,1961,,1961,SEP,11,STS,50,78,0,0.3,0.3,9/11/1961,9,0
203,FRANCE,1991,Coronis,1991,JUL,5,PMU-L,-21.8,-138.9,0,0,0.3,7/5/1991,7,0
1006,INDIA,Shakti-98,Shakti V,1998,MAY,13,POK,27.1,71.8,0,0.3,0.3,5/13/1998,5,0
136,FRANCE,1983,Automedon,1983,APR,25,PMU-R,-21.8,-138.9,0,0,0.25,4/25/1983,4,0
314,USSR,1968,Telkem-2,1968,NOV,12,STS-T,49.712,78.461,-31.4,0.24,0.24,11/12/1968,11,-9.573170732
308,USSR,1968,Telkem-1,1968,OCT,21,STS-T,49.72786,78.48628,-31.4,0.24,0.24,10/21/1968,10,-9.573170732
315,USSR,1968,Telkem-2,1968,NOV,12,STS-T,49.7,78.5,0,0.24,0.24,11/12/1968,11,0
316,USSR,1968,Telkem-2,1968,NOV,12,STS-T,49.7,78.5,0,0.24,0.24,11/12/1968,11,0
369,USSR,1971,,1971,APR,9,STS-D,49.83222,78.03861,0,0.23,0.23,4/9/1971,4,0
177,USSR,1962,,1962,SEP,22,STS,50,78,0,0.21,0.21,9/22/1962,9,0
891,USA,Fulcrum,Scupper,1977,AUG,19,NTS-YF,25:22.4,-116.03161,-449.58,0,0.2,8/19/1977,8,-137.0670732
147,USSR,1961,,1961,NOV,4,STS,50,78,0,0.2,0.2,11/4/1961,11,0
495,USSR,1975,,1975,OCT,5,STS-D,49.78306,78.08667,0,0.001,0.2,10/5/1975,10,0
962,USSR,1988,,1988,DEC,28,STS-D,49.80111,78.06861,0,0.001,0.2,12/28/1988,12,0
1004,INDIA,Shakti-98,Shakti III,1998,MAY,11,POK,27.072,71.761,0,0.2,0.2,5/11/1998,5,0
39,USA,Upshot-Knothole,Ray,1953,APR,11,NTS-YF,37.0989,-116.0925,30,0.2,0.2,4/11/1953,4,9.146341463
37,USA,Upshot-Knothole,Ruth,1953,MAR,31,NTS-YF,37.0828,-116.0239,90,0.2,0.2,3/31/1953,3,27.43902439
11,USSR,1954,,1954,SEP,29,STS,50,78,210,0.2,0.2,9/29/1954,9,64.02439024
52,FRANCE,1973,Parthenope,1973,AUG,24,PMU-DI,-21.83,-138.88,220,0.2,0.2,8/24/1973,8,67.07317073
109,USA,Plumbbob,Wheeler,1957,SEP,6,NTS-YF,37.1347,-116.0408,150,0.197,0.197,9/6/1957,9,45.73170732
74,USA,Redwing,Yuma,1956,MAY,27,EN,11.62,162.33,60,0.19,0.19,5/27/1956,5,18.29268293
183,USA,Hardtack II,Rushmore,1958,OCT,22,NTS-YF,37.1347,-116.0408,150,0.188,0.188,10/22/1958,10,45.73170732
64,USSR,1958,,1958,MAR,18,STS,50,78,290,0.16,0.16,3/18/1958,3,88.41463415
206,USA,Nougat,Feather,1961,DEC,22,NTS-RM,37.19494,-116.20828,-247.5,0.15,0.15,12/22/1961,12,-75.45731707
90,USA,Plumbbob,Franklin,1957,JUN,2,NTS-YF,37.0478,-116.0211,90,0.14,0.14,6/2/1957,6,27.43902439
173,USA,Hardtack II,Neptune,1958,OCT,14,NTS-RM,37.1939,-116.1997,-30.02,0.115,0.115,10/14/1958,10,-9.152439024
181,USA,Hardtack II,Wrangell,1958,OCT,22,NTS-FF,36.7981,-115.9289,460,0.115,0.115,10/22/1958,10,140.2439024
560,USSR,1977,,1977,OCT,30,null,47.909,47.912,-600,0.01,0.1,10/30/1977,10,-182.9268293
556,USSR,1977,,1977,OCT,14,null,47.909,47.912,-600,0.1,0.1,10/14/1977,10,-182.9268293
1047,USA,Charioteer,Aleman,1986,SEP,11,NTS-YF,39:28.5,-116.04969,-502.6,0,0.1,9/11/1986,9,-153.2317073
510,USSR,1976,,1976,APR,10,STS-D,49.755,78.0475,-130,0.001,0.1,4/10/1976,4,-39.63414634
709,USSR,1980,,1980,DEC,5,STS-D,49.75167,78.13167,-36,0.001,0.1,12/5/1980,12,-10.97560976
208,USSR,1962,,1962,NOV,11,STS,50,78,8,0.1,0.1,11/11/1962,11,2.43902439
45,USSR,1957,,1957,AUG,26,STS,50,78,410,0.1,0.1,8/26/1957,8,125
399,USA,Whetstone,Sulky,1964,DEC,18,NTS-18,37.0825,-116.3425,-27.28,0.092,0.092,12/18/1964,12,-8.317073171
697,USA,Mandrel,Flask-Yellow,1970,MAY,26,NTS-YF,37.118,-116.064,-335,0.09,0.09,5/26/1970,5,-102.1341463
178,USA,Hardtack II,Rio Arriba,1958,OCT,18,NTS-YF,37.0411,-116.0258,20,0.09,0.09,10/18/1958,10,6.097560976
134,USSR,1961,,1961,OCT,30,STS,50,78,470,0.09,0.09,10/30/1961,10,143.2926829
162,USA,Hardtack II,Eddy,1958,SEP,19,NTS-YF,37.0867,-116.0236,150,0.083,0.083,9/19/1958,9,45.73170732
598,USSR,1978,,1978,SEP,12,null,47.909,47.912,-600,0.08,0.08,9/12/1978,9,-182.9268293
338,USA,Niblick,Carp,1963,SEP,27,NTS-YF,37.03731,-116.01569,-329.55,0,0.08,9/27/1963,9,-100.472561
339,USA,Niblick,Narraguagus,1963,SEP,27,NTS-YF,37.15478,-116.07336,-150.27,0,0.08,9/27/1963,9,-45.81402439
171,USA,Hardtack II,Quay,1958,OCT,10,NTS-YF,37.0947,-116.0236,30,0.079,0.079,10/10/1958,10,9.146341463
168,USA,Hardtack II,Hidalgo,1958,OCT,5,NTS-YF,37.0867,-116.0236,110,0.077,0.077,10/5/1958,10,33.53658537
1033,USA,Charioteer,Mill Yard,1985,OCT,9,NTS-RM,01:11.4,-116.20512,-371,0,0.075,10/9/1985,10,-113.1097561
170,USA,Hardtack II,Tamalpais,1958,OCT,8,NTS-RM,37.1953,-116.2003,-124.05,0.072,0.072,10/8/1958,10,-37.82012195
233,USSR,1964,,1964,AUG,18,STS-D,49.82056,78.08194,0,0.001,0.07,8/18/1964,8,0
241,USSR,1965,,1965,MAR,27,STS-D,49.77472,77.98806,0,0.001,0.06,3/27/1965,3,0
190,USA,Hardtack II,Evans,1958,OCT,29,NTS-RM,37.1947,-116.2047,-256.03,0.055,0.055,10/29/1958,10,-78.05792683
18,USA,Buster,Able,1951,OCT,22,NTS-YF,37.0839,-116.0239,30,0,0.05,10/22/1951,10,9.146341463
37,FRANCE,1970,Pegase,1970,JUL,27,PMU-DE,-21.83,-138.88,220,0.05,0.05,7/27/1970,7,67.07317073
50,FRANCE,1973,Melpomene,1973,JUL,28,PMU-DE,-21.83,-138.88,270,0.05,0.05,7/28/1973,7,82.31707317
86,USSR,1958,,1958,OCT,25,NZ,73,55,300,0,0.05,10/25/1958,10,91.46341463
160,USA,Hardtack II,Otero,1958,SEP,12,NTS-YF,37.05,-116.0319,-150,0.038,0.038,9/12/1958,9,-45.73170732
176,USA,Hardtack II,Dona Ana,1958,OCT,16,NTS-YF,37.0867,-116.0236,150,0.037,0.037,10/16/1958,10,45.73170732
698,USA,Mandrel,Flask-Red,1970,MAY,26,NTS-YF,37.11619,-116.0667,-152.4,0.035,0.035,5/26/1970,5,-46.46341463
213,USSR,1962,,1962,NOV,26,STS,50,78,0,0.031,0.031,11/26/1962,11,0
109,USSR,1961,,1961,SEP,19,STS,50,78,0,0.03,0.03,9/19/1961,9,0
12,USSR,1954,,1954,OCT,1,STS,50,78,105,0.03,0.03,10/1/1954,10,32.01219512
224,USSR,1962,,1962,DEC,24,STS,50,78,0,0.028,0.028,12/24/1962,12,0
177,USA,Hardtack II,Vesta,1958,OCT,17,NTS-YF,37.1225,-116.0347,0,0.024,0.024,10/17/1958,10,0
184,USA,Hardtack II,Catron,1958,OCT,24,NTS-YF,37.0431,-116.0269,20,0.021,0.021,10/24/1958,10,6.097560976
156,USA,Hardtack I,Fig,1958,AUG,18,EN,11.55,162.36,0.5,0.02,0.02,8/18/1958,8,0.152439024
161,USA,Hardtack II,Bernalillo,1958,SEP,17,NTS-YF,37.0494,-116.033,-150,0.015,0.015,9/17/1958,9,-45.73170732
166,USA,Hardtack II,Mars,1958,SEP,28,NTS-RM,37.1931,-116.2006,-42.67,0.013,0.013,9/28/1958,9,-13.00914634
1036,USA,Charioteer,Abo,1985,OCT,30,NTS-YF,12:52.7,-116.03614,-196.29,0,0.01,10/30/1985,10,-59.8445122
105,USA,Plumbbob,Pascal-B,1957,AUG,27,NTS-YF,37.0491,-116.034,-150,0,0.01,8/27/1957,8,-45.73170732
100,USA,Plumbbob,Pascal-A,1957,JUL,26,NTS-YF,37.0518,-116.0334,-150,0,0.01,7/26/1957,7,-45.73170732
118,USA,Project 58,Pascal-C,1957,DEC,6,NTS-YF,37.0499,-116.0309,-80,0,0.01,12/6/1957,12,-24.3902439
164,USA,Hardtack II,Mercury,1958,SEP,23,NTS-RM,37.1931,-116.2006,-55.78,0,0.01,9/23/1958,9,-17.00609756
70,USA,Project 56,Project 56 No. 4,1956,JAN,18,NTS-FF,36.9,-115.95,0,0,0.01,1/18/1956,1,0
